customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
8397-MVTAZ,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568,Don't know,0.725263585729115,1,High,2,New High-Risk,-2.7469907509881177,0.4194087974261303,High Risk,1862.4768881523673,1862.4768881523673,0.7671446826636377,High,1641
4146-SVFUD,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.6,44.6,No,0,77,4864,Attitude of support person,0.3828507083915621,0,Low,2,New High-Risk,-0.4008299390791311,-4.1713589586233,Standard,1862.185845616558,1862.185845616558,0.7670026977140423,High,1642
9172-JITSM,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,1,75,2641,Don't know,0.704114095819889,1,High,2,New High-Risk,-2.211382119108898,-1.2998372934040254,High Risk,1859.565327060327,1859.565327060327,0.766434757915661,High,1646
3946-MHCZW,1,United States,California,Ontario,91761,"34.035602, -117.591528",34.035602,-117.591528,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,1,83,5111,Attitude of support person,0.3635342501374411,0,Low,2,New High-Risk,-0.4329018974114554,-3.273096948515465,Standard,1858.0235524524614,1858.0235524524614,0.7662927729660656,High,1647
1907-YLNYW,1,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,Male,No,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579.0,No,0,35,4490,Attitude of support person,0.4136770878327188,0,Medium,2,New High-Risk,-1.5234083855480538,-1.7917832159342648,Standard,1857.4101243689074,1857.4101243689074,0.7661507880164703,High,1648
8784-CGILN,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1,100,3068,Product dissatisfaction,0.6051873171140508,1,Medium,2,New High-Risk,-2.3129081506062965,-0.3862542596337784,Standard,1856.714688905908,1856.714688905908,0.7660088030668749,High,1649
4115-NZRKS,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,No,0,25,2415,Attitude of support person,0.7684331983572553,1,High,2,New High-Risk,-2.5130979244292844,-2.790390837404344,High Risk,1855.7661740327717,1855.7661740327717,0.7658668181172795,High,1650
5797-APWZC,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,Yes,1,92,2540,Competitor offered higher download speeds,0.7302044549276293,1,High,2,New High-Risk,-1.5599531440099093,-2.7619242674603552,High Risk,1854.7193155161785,1854.7193155161785,0.7657248331676842,High,1651
7395-IGJOS,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166,Male,Yes,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,Yes,1,79,3443,Competitor made better offer,0.5386865734409373,1,Medium,2,New High-Risk,-1.7165544753376136,-1.8319648101613923,Standard,1854.6978723571472,1854.6978723571472,0.7655828482180889,High,1652
1894-IGFSG,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices,0.5861697461788984,1,Medium,2,New High-Risk,-1.6711816287854753,-2.143254129876984,Standard,1852.8825676714978,1852.8825676714978,0.7654408632684936,High,1653
4523-WXCEF,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887,Female,No,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,1,87,4160,Service dissatisfaction,0.4453223370593111,0,Medium,0,Established High-Value,-2.420943610660088,1.25904252767667,Standard,1852.5409221667342,1852.5409221667342,0.7651568933693028,High,1655
6243-OZGFH,1,United States,California,Vista,92084,"33.22784, -117.200024",33.22784,-117.200024,Female,No,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.95,996.85,No,0,65,3248,Attitude of support person,0.5701194919954964,1,Medium,3,Mid-Tenure Moderate-Risk,-2.2799211481292896,-2.7456733153958925,Standard,1851.7481100013722,1851.7481100013722,0.7650149084197075,High,1656
3323-CPBWR,1,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No,0,22,3875,Attitude of support person,0.4772060696479985,0,Medium,2,New High-Risk,-2.221117796168232,-0.0865747569273394,Standard,1849.1735198859942,1849.1735198859942,0.7647309385205169,High,1658
5981-ZVXOT,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,No,0,50,5139,Attitude of support person,0.359732739394336,0,Low,0,Established High-Value,-2.931734013562723,2.1071864624383343,Standard,1848.6665477474926,1848.6665477474926,0.7645889535709215,High,1659
2874-YXVVA,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18089,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,0,68,3941,Attitude of support person,0.4688602326704464,0,Medium,0,Established High-Value,-2.2397510692310654,0.7185240365218344,Standard,1847.7781769542294,1847.7781769542294,0.7644469686213261,High,1660
0697-ZMSWS,1,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,87,2330,Limited range of services,0.7919611824366449,1,High,2,New High-Risk,-2.38661831355052,-2.9365922440324947,High Risk,1845.2695550773826,1845.2695550773826,0.7641629987221354,High,1662
4619-EVPHY,1,United States,California,Lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,Female,Yes,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,No,0,57,3748,Attitude of support person,0.4918317006891517,0,Medium,2,New High-Risk,-2.2164866047556635,-0.1156397231473706,Standard,1843.3852141829407,1843.3852141829407,0.7638790288229448,High,1664
1465-LNTLJ,1,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,Male,Yes,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,No,0,78,4537,Attitude of support person,0.4062509966304531,0,Medium,2,New High-Risk,-1.720586509719004,-0.4965379766241881,Standard,1843.1607717123657,1843.1607717123657,0.7637370438733494,High,1665
4441-NIHPT,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,Female,Yes,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,Yes,1,97,2995,Competitor had better devices,0.6151780848701217,1,Medium,2,New High-Risk,-2.2671365221554,-3.2984320315532574,Standard,1842.4583641860145,1842.4583641860145,0.7635950589237541,High,1666
0988-JRWWP,1,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0,68,3167,Attitude of support person,0.581443608409803,1,Medium,2,New High-Risk,-1.543426841307861,-3.6634891915313457,Standard,1841.4319078338463,1841.4319078338463,0.7634530739741587,High,1667
8665-UTDHZ,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824,Male,No,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.2,30.2,Yes,1,97,2915,Competitor had better devices,0.631653901116378,1,Medium,3,Mid-Tenure Moderate-Risk,-1.4233463389173766,-3.190557058472145,Standard,1841.271121754242,1841.271121754242,0.7633110890245633,High,1668
2232-DMLXU,1,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.17847,-118.459472,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,1,81,3638,Poor expertise of online support,0.5059450905334999,1,Medium,2,New High-Risk,-0.5434965570808661,-2.7124209885693213,Standard,1840.6282393608726,1840.6282393608726,0.7631691040749681,High,1669
0570-BFQHT,1,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657,Female,No,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,0,26,3581,Attitude of support person,0.5138554643275438,1,Medium,2,New High-Risk,-1.3439197438556485,-2.413265972110563,Standard,1840.1164177569344,1840.1164177569344,0.7630271191253727,High,1670
5569-KGJHX,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,Yes,1,95,2445,Service dissatisfaction,0.7509819181449178,1,High,2,New High-Risk,-2.1863202788313165,-1.4844827973368138,High Risk,1836.150789864324,1836.150789864324,0.7626011642765866,High,1673
1678-FYZOW,1,United States,California,Sacramento,95835,"38.685069, -121.543709",38.685069,-121.543709,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,1,97,2448,Competitor offered higher download speeds,0.7497883364991916,1,High,2,New High-Risk,-1.913889256065276,-3.562760087772859,High Risk,1835.4818477500212,1835.4818477500212,0.7624591793269914,High,1674
7318-EIVKO,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,Male,No,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,No,0,54,3003,Attitude of support person,0.6111667931012545,1,Medium,2,New High-Risk,-2.017337360154541,-2.970208986924395,Standard,1835.3338796830674,1835.3338796830674,0.762317194377396,High,1675
0621-TWIEM,1,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,Yes,1,67,4097,Attitude of support person,0.4471857837465031,0,Medium,2,New High-Risk,-1.4345420879672852,-4.191456069298727,Standard,1832.1201560094232,1832.1201560094232,0.7620332244782053,High,1677
4484-CGXFK,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,196.15,Yes,1,96,3190,Product dissatisfaction,0.5741673241568935,1,Medium,2,New High-Risk,-1.5588799045084638,-3.6427627180915896,Standard,1831.5937640604905,1831.5937640604905,0.7618912395286099,High,1678
5981-ITEMU,1,United States,California,Marshall,94940,"38.129308, -122.834815",38.129308,-122.834815,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,1,67,3099,Competitor offered more data,0.5907934822430504,1,Medium,2,New High-Risk,-2.54340506387638,0.2413297824149925,Standard,1830.869001471213,1830.869001471213,0.7617492545790147,High,1679
7054-LGEQW,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,69,4888,Attitude of support person,0.3745179362556569,0,Low,2,New High-Risk,-0.411922954708612,-4.161991540254212,Standard,1830.6436724176508,1830.6436724176508,0.7616072696294193,High,1680
3096-JRDSO,1,United States,California,Lone Pine,93545,"36.590415, -118.073839",36.590415,-118.073839,Female,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,1,75,3444,Attitude of support person,0.5312405897226227,1,Medium,0,Established High-Value,-2.707796586452833,1.3443417560866875,Standard,1829.5925910047124,1829.5925910047124,0.7614652846798239,High,1681
7377-DMMRI,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,1,89,4134,Attitude of support person,0.4425075444561378,0,Medium,2,New High-Risk,-1.2885104147970776,-3.656805644087669,Standard,1829.3261887816739,1829.3261887816739,0.7613232997302286,High,1682
3798-EPWRR,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,Female,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,0,55,4057,Attitude of support person,0.4508891760553573,0,Medium,2,New High-Risk,-1.3237471338276912,-4.430665519832981,Standard,1829.2573872565845,1829.2573872565845,0.7611813147806332,High,1683
1092-GANHU,1,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371,Male,No,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,Yes,1,87,3182,Competitor offered more data,0.5746326281365739,1,Medium,2,New High-Risk,-1.881002357585581,-3.041540798074191,Standard,1828.4810227305782,1828.4810227305782,0.761039329831038,High,1684
0407-BDJKB,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,1,88,4129,Service dissatisfaction,0.4427143957718037,0,Medium,0,Established High-Value,-2.7760153075267784,1.2517676823135775,Standard,1827.9677401417775,1827.9677401417775,0.7608973448814426,High,1685
6311-UEUME,1,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333,Female,No,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,2384.15,Yes,1,90,3249,Extra data charges,0.5626236758417646,1,Medium,2,New High-Risk,-2.055141003337995,-2.8031222502742,Standard,1827.9643228098932,1827.9643228098932,0.7607553599318472,High,1686
3671-SHRSP,1,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,Yes,1,86,3080,Competitor offered more data,0.5934667802995119,1,Medium,2,New High-Risk,-1.2169508198148984,-1.7073701392372145,Standard,1827.8776833224968,1827.8776833224968,0.7606133749822519,High,1687
8535-SFUTN,1,United States,California,Moreno Valley,92555,"33.907361, -117.109972",33.907361,-117.109972,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,0,65,4842,Attitude of support person,0.3772716747966259,0,Low,0,Established High-Value,-2.8522720898063216,1.356754074502945,Standard,1826.7494493652625,1826.7494493652625,0.7604713900326565,High,1688
9108-EJFJP,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,No,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,0,62,4504,Attitude of support person,0.4054549405318049,0,Medium,2,New High-Risk,-0.8088565931762853,-1.9984319466198777,Standard,1826.1690521552493,1826.1690521552493,0.7601874201334659,High,1690
2929-QNSRW,1,United States,California,Lake City,96115,"41.729079, -120.225025",41.729079,-120.225025,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,Yes,1,97,4886,Competitor made better offer,0.3737176276329292,0,Low,0,Established High-Value,-2.6948356488137177,1.999571647926187,Standard,1825.9843286144921,1825.9843286144921,0.7600454351838705,High,1691
3692-JHONH,1,United States,California,Kettleman City,93239,"35.996923, -120.000951",35.996923,-120.000951,Female,Yes,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,57,4499,Attitude of support person,0.4057278484354086,0,Medium,0,Established High-Value,-3.171194992053613,2.671601071218269,Standard,1825.3695901109033,1825.3695901109033,0.7597614652846798,High,1693
3946-JEWRQ,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,No,0,72,4977,Attitude of support person,0.3667605752483202,0,Low,0,Established High-Value,-2.4090670312742724,1.515750200411874,Standard,1825.3673830108896,1825.3673830108896,0.7596194803350845,High,1694
6015-VVHHE,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595,Female,Yes,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,96,2516,Service dissatisfaction,0.7245336376995045,1,High,2,New High-Risk,-2.574974543613545,-2.5183505755209774,High Risk,1822.9266324519533,1822.9266324519533,0.7594774953854891,High,1695
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,0.7369581084304456,1,High,2,New High-Risk,-2.2354905335073134,-3.651789263900909,High Risk,1822.497402148492,1822.497402148492,0.7593355104358938,High,1696
4678-DVQEO,1,United States,California,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,1,71,4138,Competitor made better offer,0.4402350253260793,0,Medium,2,New High-Risk,-1.3331296393782226,-3.5640333568941083,Standard,1821.692534799316,1821.692534799316,0.7591935254862985,High,1697
3370-HXOPH,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,No,0,25,2650,Attitude of support person,0.686356937341197,1,Medium,2,New High-Risk,-1.7337504036251872,-3.6675963889538026,Standard,1818.845883954172,1818.845883954172,0.7589095555871078,High,1699
2027-FECZV,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,1,92,2406,Attitude of support person,0.7555580255304163,1,High,2,New High-Risk,-2.63461261872582,-0.293684038984727,High Risk,1817.8726094261815,1817.8726094261815,0.7587675706375124,High,1700
