customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
5044-XDPYX,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567,Female,No,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,No,0,43,5447,Attitude of support person,0.0139650818501974,0,Low,1,Low-Spend Stable,6.237184771970831,1.634467316972061,Standard,76.06780083802524,0.0,0.15973306829476075,Low,5919
5736-YEJAX,1,United States,California,Hemet,92543,"33.739415, -116.968339",33.739415,-116.968339,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,0,28,5189,Attitude of support person,0.0139188546227576,0,Low,0,Established High-Value,-1.6757877736230076,3.586547310175332,Standard,72.2249366374892,0.0,0.15533153485730514,Low,5950
9361-YNQWJ,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,0,24,5887,Attitude of support person,0.0138585292980287,0,Low,1,Low-Spend Stable,5.3017078771367165,1.1521104842965977,Standard,81.58516197749496,0.0,0.16768422547209996,Low,5863
8779-YIQQA,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,0,47,3243,Attitude of support person,0.013834093230236,0,Low,1,Low-Spend Stable,6.978938220086729,0.3980005640545065,Standard,44.86396434565535,0.0,0.10734062189407922,Low,6288
3352-RICWQ,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,210.65,No,0,24,2427,Attitude of support person,0.0138163172320265,0,Low,1,Low-Spend Stable,7.132174405233304,0.4311177358698747,Standard,33.532201922128316,0.0,0.08604287945477779,Low,6438
4102-HLENU,1,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,No,0,20,5441,Attitude of support person,0.01376214312872,0,Low,0,Established High-Value,-0.7837723351836391,2.28486800391983,Standard,74.87982076336552,0.0,0.1588811585971887,Low,5925
9802-CAQUT,1,United States,California,Coarsegold,93614,"37.212191, -119.749323",37.212191,-119.749323,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,No,0,27,5723,Attitude of support person,0.0137620185455238,0,Low,0,Established High-Value,-1.5947493379101336,5.60029339183002,Standard,78.7600321360327,0.0,0.16299872213545363,Low,5896
2882-WDTBA,1,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,0,75,5839,Attitude of support person,0.0136803638859158,0,Low,0,Established High-Value,-1.234150832647161,3.875594618415127,Standard,79.87964472986235,0.0,0.16470254153059777,Low,5884
2384-OVPSA,1,United States,California,Caruthers,93609,"36.5276, -119.865999",36.5276,-119.865999,Female,Yes,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,0,71,4947,Attitude of support person,0.0136742986127776,0,Low,1,Low-Spend Stable,6.306843169186009,-0.2299589420494626,Standard,67.64675523741079,0.0,0.14525060343603577,Low,6021
5057-RKGLH,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,0,70,5352,Attitude of support person,0.013622831748669,0,Low,1,Low-Spend Stable,7.1090905707756615,0.805802847430521,Standard,72.9093955188765,0.0,0.15632542950447254,Low,5943
0234-TEVTT,1,United States,California,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243,Female,No,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,No,0,21,5269,Attitude of support person,0.013618132392837,0,Low,3,Mid-Tenure Moderate-Risk,-0.9228080586697808,1.493190670731488,Standard,71.75393957785816,0.0,0.15419565526054238,Low,5958
8608-OZTLB,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,No,0,59,5975,Attitude of support person,0.0136157054158741,0,Low,0,Established High-Value,-0.579564856184274,2.8402074088279594,Standard,81.35383985984774,0.0,0.16697430072412325,Low,5868
7017-VFHAY,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No,0,38,6090,Attitude of support person,0.0136014409470175,0,Low,0,Established High-Value,-1.4557763928193868,6.161880540599868,Standard,82.83277536733658,0.0,0.16953002981683943,Low,5850
4707-YNOQA,1,United States,California,Burnt Ranch,95527,"40.854512, -123.450097",40.854512,-123.450097,Female,No,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,917.15,No,0,43,5854,Attitude of support person,0.0135866074070681,0,Low,1,Low-Spend Stable,5.681546164035193,1.9943163253618328,Standard,79.53599976097667,0.0,0.1638506318330257,Low,5890
4012-YCFAI,1,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959,Male,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,0,79,6174,Attitude of support person,0.0135676037207286,0,Low,0,Established High-Value,-0.6995647467647714,1.4889285730893715,Standard,83.76638537177837,0.0,0.1708078943631975,Low,5841
4701-LKOZD,1,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,No,0,78,5150,Attitude of support person,0.0135522290134713,0,Low,0,Established High-Value,-1.3725016790920432,4.552658132472598,Standard,69.7939794193772,0.0,0.15007809172227743,Low,5987
8146-QQKZH,1,United States,California,El Sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296,Female,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,No,0,78,4090,Attitude of support person,0.0135493182497363,0,Low,0,Established High-Value,-0.8927945977693329,3.849865988558941,Standard,55.41671164142147,0.0,0.12665057503904587,Low,6152
2466-FCCPT,1,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,No,0,30,4910,Attitude of support person,0.0135377803903937,0,Low,1,Low-Spend Stable,6.688419703456231,1.0365996829013302,Standard,66.47050171683307,0.0,0.14340479909129633,Low,6034
3882-IYOIJ,1,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,No,0,36,5328,Attitude of support person,0.0135093910042227,0,Low,0,Established High-Value,-1.4373209146135166,6.015700275104352,Standard,71.97803527049854,0.0,0.15447962515973307,Low,5956
1221-GHZEP,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Female,No,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,0,47,5172,Attitude of support person,0.0135085690515748,0,Low,0,Established High-Value,-0.8236278377260863,0.6154779603877324,Standard,69.86631913474487,0.0,0.15036206162146812,Low,5985
7168-HDQHG,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,0,79,3043,Attitude of support person,0.0134761209287619,0,Low,1,Low-Spend Stable,6.49459875188504,0.237859152260499,Standard,41.00783598622246,0.0,0.0999574045151214,Low,6340
9702-AIUJO,1,United States,California,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824,Male,No,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,44,6115,Attitude of support person,0.0134680274952326,0,Low,2,New High-Risk,-0.8537284740821689,-0.4799145591687386,Standard,82.35698813334734,0.0,0.16924605991764874,Low,5852
9758-MFWGD,1,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083,Female,Yes,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,0,49,2617,Attitude of support person,0.0134543704397976,0,Low,3,Mid-Tenure Moderate-Risk,-1.2419441019247468,-0.6857623259491288,Standard,35.21008744095032,0.0,0.08859860854749396,Low,6420
0361-HJRDX,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,0,40,4146,Attitude of support person,0.0134466715152541,0,Low,3,Mid-Tenure Moderate-Risk,-1.3222349496784012,3.249291749026605,Standard,55.7499001022435,0.0,0.12721851483742724,Low,6148
7337-CINUD,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,0,35,5206,Attitude of support person,0.0134443459226367,0,Low,1,Low-Spend Stable,6.840854674098679,1.1977098241876056,Standard,69.99126487324666,0.0,0.15050404657106348,Low,5984
2300-RQGOI,1,United States,California,Needles,92363,"34.711224, -114.702256",34.711224,-114.702256,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,0,62,2295,Attitude of support person,0.0134416365770954,0,Low,1,Low-Spend Stable,6.755513382943697,-0.4550151621634343,Standard,30.848555944433944,0.0,0.08022149652136873,Low,6479
3938-YFPXD,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622,Male,No,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,0,35,6012,Attitude of support person,0.0134316417334733,0,Low,0,Established High-Value,-1.339918678459199,3.8923815657549534,Standard,80.75103010164149,0.0,0.16626437597614652,Low,5873
8205-VSLRB,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,0,23,6252,Attitude of support person,0.0134289449663263,0,Low,0,Established High-Value,-1.1892627327076657,3.878157381970969,Standard,83.95776392947202,0.0,0.17109186426238818,Low,5839
6598-KELSS,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,No,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.05,2208.05,No,0,41,5409,Attitude of support person,0.0134250173586867,0,Low,3,Mid-Tenure Moderate-Risk,-1.412680037192957,0.5359575487378148,Standard,72.61591889313635,0.0,0.15547351980690047,Low,5949
0582-AVCLN,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,0,59,5919,Attitude of support person,0.0133913223515723,0,Low,1,Low-Spend Stable,6.729459463712424,0.0106555658821536,Standard,79.26323699895644,0.0,0.16370864688343037,Low,5891
4632-PAOYU,1,United States,California,Anaheim,92808,"33.850452, -117.726668",33.850452,-117.726668,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,0,61,2233,Attitude of support person,0.0133635151395861,0,Low,1,Low-Spend Stable,6.978963254193545,0.2947884893030308,Standard,29.840729306695764,0.0,0.07723981257986653,Low,6500
5176-OLSKT,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,Female,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,No,0,61,5546,Attitude of support person,0.0133530863105495,0,Low,0,Established High-Value,-1.0749296118338594,2.7297088638635847,Standard,74.05621667830752,0.0,0.15802924889961664,Low,5931
6064-PUPMC,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,Male,No,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,0,69,4021,Attitude of support person,0.0133212662000997,0,Low,2,New High-Risk,-0.0950565090394592,0.3104170093353146,Standard,53.564811390600894,0.0,0.12352690614794831,Low,6174
5204-HMGYF,1,United States,California,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259,Female,No,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,No,0,68,4567,Attitude of support person,0.0133093344179845,0,Low,0,Established High-Value,-0.8431205443275781,3.850455858044673,Standard,60.78373028693521,0.0,0.13488570211557574,Low,6094
5930-GBIWP,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,No,0,45,5286,Attitude of support person,0.0132921496119721,0,Low,0,Established High-Value,-1.6990933848389689,3.620327411908493,Standard,70.26230284888452,0.0,0.1509300014198495,Low,5981
7963-SHNDT,1,United States,California,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152,Female,No,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,No,0,52,4247,Attitude of support person,0.0132859998396523,0,Low,3,Mid-Tenure Moderate-Risk,-0.5769553439235081,-0.1966906948309386,Standard,56.42564131900332,0.0,0.1277864546358086,Low,6144
6047-SUHPR,1,United States,California,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,No,0,58,3093,Attitude of support person,0.0132490271521455,0,Low,0,Established High-Value,-0.4838658133993816,0.8493415834031353,Standard,40.97924098158603,0.0,0.09981541956552606,Low,6341
7197-VOJMM,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,Male,No,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,43,4323,Attitude of support person,0.0132409183864003,0,Low,0,Established High-Value,-1.149313292855166,2.695863726758318,Standard,57.24049018440849,0.0,0.13020019877892944,Low,6127
4032-RMHCI,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,Female,No,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,0,43,4375,Attitude of support person,0.0132086256578014,0,Low,3,Mid-Tenure Moderate-Risk,-0.7213228611223899,0.3824880709162785,Standard,57.78773725288112,0.0,0.13076813857731082,Low,6123
2990-IAJSV,1,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,No,0,68,4200,Attitude of support person,0.0131952897938828,0,Low,0,Established High-Value,-1.4055173670469174,4.500314667826471,Standard,55.42021713430776,0.0,0.1267925599886412,Low,6151
6177-PEVRA,1,United States,California,Corcoran,93212,"36.04533, -119.532424",36.04533,-119.532424,Female,No,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,No,0,48,4975,Attitude of support person,0.0131881173583216,0,Low,2,New High-Risk,-0.4709120283801903,-0.1269913284695605,Standard,65.61088385764997,0.0,0.14241090444412893,Low,6041
0744-BIKKF,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,0,67,4621,Attitude of support person,0.013168947139605,0,Low,0,Established High-Value,-1.3427448960211,4.471911073172419,Standard,60.85370473211471,0.0,0.1353116569643618,Low,6091
